Source	Revision	Code	Name
mca	201505	330503	南浔区
mca	201505	330521	德清县
mca	201505	330522	长兴县
mca	201505	330523	安吉县
mca	201505	330600	绍兴市
mca	201505	330602	越城区
mca	201505	330603	柯桥区
mca	201505	330604	上虞区
mca	201505	330624	新昌县
mca	201505	330681	诸暨市
mca	201505	330683	嵊州市
mca	201505	330700	金华市
mca	201505	330702	婺城区
mca	201505	330703	金东区
mca	201505	330723	武义县
mca	201505	330726	浦江县
mca	201505	330727	磐安县
mca	201505	330781	兰溪市
mca	201505	330782	义乌市
mca	201505	330783	东阳市
mca	201505	330784	永康市
mca	201505	330800	衢州市
mca	201505	330802	柯城区
mca	201505	330803	衢江区
mca	201505	330822	常山县
mca	201505	330824	开化县
mca	201505	330825	龙游县
mca	201505	330881	江山市
mca	201505	330900	舟山市
mca	201505	330902	定海区
mca	201505	330903	普陀区
mca	201505	330921	岱山县
mca	201505	330922	嵊泗县
mca	201505	331000	台州市
mca	201505	331002	椒江区
mca	201505	331003	黄岩区
mca	201505	331004	路桥区
mca	201505	331021	玉环县
mca	201505	331022	三门县
mca	201505	331023	天台县
mca	201505	331024	仙居县
mca	201505	331081	温岭市
mca	201505	331082	临海市
mca	201505	331100	丽水市
mca	201505	331102	莲都区
mca	201505	331121	青田县
mca	201505	331122	缙云县
mca	201505	331123	遂昌县
mca	201505	331124	松阳县
mca	201505	331125	云和县
mca	201505	331126	庆元县
mca	201505	331127	景宁畲族自治县
mca	201505	331181	龙泉市
mca	201505	340000	安徽省
mca	201505	340100	合肥市
mca	201505	340102	瑶海区
mca	201505	340103	庐阳区
mca	201505	340104	蜀山区
mca	201505	340111	包河区
mca	201505	340121	长丰县
mca	201505	340122	肥东县
mca	201505	340123	肥西县
mca	201505	340124	庐江县
mca	201505	340181	巢湖市
mca	201505	340200	芜湖市
mca	201505	340202	镜湖区
mca	201505	340203	弋江区
mca	201505	340207	鸠江区
mca	201505	340208	三山区
mca	201505	340221	芜湖县
mca	201505	340222	繁昌县
mca	201505	340223	南陵县
mca	201505	340225	无为县
mca	201505	340300	蚌埠市
mca	201505	340302	龙子湖区
mca	201505	340303	蚌山区
mca	201505	340304	禹会区
mca	201505	340311	淮上区
mca	201505	340321	怀远县
mca	201505	340322	五河县
mca	201505	340323	固镇县
mca	201505	340400	淮南市
mca	201505	340402	大通区
mca	201505	340403	田家庵区
mca	201505	340404	谢家集区
mca	201505	340405	八公山区
mca	201505	340406	潘集区
mca	201505	340421	凤台县
mca	201505	340500	马鞍山市
mca	201505	340503	花山区
mca	201505	340504	雨山区
mca	201505	340506	博望区
mca	201505	340521	当涂县
mca	201505	340522	含山县
mca	201505	340523	和县
mca	201505	340600	淮北市
mca	201505	340602	杜集区
mca	201505	340603	相山区
mca	201505	340604	烈山区
mca	201505	340621	濉溪县
mca	201505	340700	铜陵市
mca	201505	340702	铜官山区
mca	201505	340703	狮子山区
mca	201505	340711	郊区
mca	201505	340721	铜陵县
mca	201505	340800	安庆市
mca	201505	340802	迎江区
mca	201505	340803	大观区
mca	201505	340811	宜秀区
mca	201505	340822	怀宁县
mca	201505	340823	枞阳县
mca	201505	340824	潜山县
mca	201505	340825	太湖县
mca	201505	340826	宿松县
mca	201505	340827	望江县
mca	201505	340828	岳西县
mca	201505	340881	桐城市
mca	201505	341000	黄山市
mca	201505	341002	屯溪区
mca	201505	341003	黄山区
mca	201505	341004	徽州区
mca	201505	341021	歙县
mca	201505	341022	休宁县
mca	201505	341023	黟县
mca	201505	341024	祁门县
mca	201505	341100	滁州市
mca	201505	341102	琅琊区
mca	201505	341103	南谯区
mca	201505	341122	来安县
mca	201505	341124	全椒县
mca	201505	341125	定远县
mca	201505	341126	凤阳县
mca	201505	341181	天长市
mca	201505	341182	明光市
mca	201505	341200	阜阳市
mca	201505	341202	颍州区
mca	201505	341203	颍东区
mca	201505	341204	颍泉区
mca	201505	341221	临泉县
mca	201505	341222	太和县
mca	201505	341225	阜南县
mca	201505	341226	颍上县
mca	201505	341282	界首市
mca	201505	341300	宿州市
mca	201505	341302	埇桥区
mca	201505	341321	砀山县
mca	201505	341322	萧县
mca	201505	341323	灵璧县
mca	201505	341324	泗县
mca	201505	341500	六安市
mca	201505	341502	金安区
mca	201505	341503	裕安区
mca	201505	341521	寿县
mca	201505	341522	霍邱县
mca	201505	341523	舒城县
mca	201505	341524	金寨县
mca	201505	341525	霍山县
mca	201505	341600	亳州市
mca	201505	341602	谯城区
mca	201505	341621	涡阳县
mca	201505	341622	蒙城县
mca	201505	341623	利辛县
mca	201505	341700	池州市
mca	201505	341702	贵池区
mca	201505	341721	东至县
mca	201505	341722	石台县
mca	201505	341723	青阳县
mca	201505	341800	宣城市
mca	201505	341802	宣州区
mca	201505	341821	郎溪县
mca	201505	341822	广德县
mca	201505	341823	泾县
mca	201505	341824	绩溪县
mca	201505	341825	旌德县
mca	201505	341881	宁国市
mca	201505	350000	福建省
mca	201505	350100	福州市
mca	201505	350102	鼓楼区
mca	201505	350103	台江区
mca	201505	350104	仓山区
mca	201505	350105	马尾区
mca	201505	350111	晋安区
mca	201505	350121	闽侯县
mca	201505	350122	连江县
mca	201505	350123	罗源县
mca	201505	350124	闽清县
mca	201505	350125	永泰县
mca	201505	350128	平潭县
mca	201505	350181	福清市
mca	201505	350182	长乐市
mca	201505	350200	厦门市
mca	201505	350203	思明区
mca	201505	350205	海沧区
mca	201505	350206	湖里区
mca	201505	350211	集美区
mca	201505	350212	同安区
mca	201505	350213	翔安区
mca	201505	350300	莆田市
mca	201505	350302	城厢区
mca	201505	350303	涵江区
mca	201505	350304	荔城区
mca	201505	350305	秀屿区
mca	201505	350322	仙游县
mca	201505	350400	三明市
mca	201505	350402	梅列区
mca	201505	350403	三元区
mca	201505	350421	明溪县
mca	201505	350423	清流县
mca	201505	350424	宁化县
mca	201505	350425	大田县
mca	201505	350426	尤溪县
mca	201505	350427	沙县
mca	201505	350428	将乐县
mca	201505	350429	泰宁县
mca	201505	350430	建宁县
mca	201505	350481	永安市
mca	201505	350500	泉州市
mca	201505	350502	鲤城区
mca	201505	350503	丰泽区
mca	201505	350504	洛江区
mca	201505	350505	泉港区
mca	201505	350521	惠安县
mca	201505	350524	安溪县
mca	201505	350525	永春县
mca	201505	350526	德化县
mca	201505	350527	金门县
mca	201505	350581	石狮市
mca	201505	350582	晋江市
mca	201505	350583	南安市
mca	201505	350600	漳州市
mca	201505	350602	芗城区
mca	201505	350603	龙文区
mca	201505	350622	云霄县
mca	201505	350623	漳浦县
mca	201505	350624	诏安县
mca	201505	350625	长泰县
mca	201505	350626	东山县
mca	201505	350627	南靖县
mca	201505	350628	平和县
mca	201505	350629	华安县
mca	201505	350681	龙海市
mca	201505	350700	南平市
mca	201505	350702	延平区
mca	201505	350703	建阳区
mca	201505	350721	顺昌县
mca	201505	350722	浦城县
mca	201505	350723	光泽县
mca	201505	350724	松溪县
mca	201505	350725	政和县
mca	201505	350781	邵武市
mca	201505	350782	武夷山市
mca	201505	350783	建瓯市
mca	201505	350800	龙岩市
mca	201505	350802	新罗区
mca	201505	350803	永定区
mca	201505	350821	长汀县
mca	201505	350823	上杭县
mca	201505	350824	武平县
mca	201505	350825	连城县
mca	201505	350881	漳平市
mca	201505	350900	宁德市
mca	201505	350902	蕉城区
mca	201505	350921	霞浦县
mca	201505	350922	古田县
mca	201505	350923	屏南县
mca	201505	350924	寿宁县
mca	201505	350925	周宁县
mca	201505	350926	柘荣县
mca	201505	350981	福安市
mca	201505	350982	福鼎市
mca	201505	360000	江西省
mca	201505	360100	南昌市
mca	201505	360102	东湖区
mca	201505	360103	西湖区
mca	201505	360104	青云谱区
mca	201505	360105	湾里区
mca	201505	360111	青山湖区
mca	201505	360121	南昌县
mca	201505	360122	新建县
mca	201505	360123	安义县
mca	201505	360124	进贤县
mca	201505	360200	景德镇市
mca	201505	360202	昌江区
mca	201505	360203	珠山区
mca	201505	360222	浮梁县
mca	201505	360281	乐平市
mca	201505	360300	萍乡市
mca	201505	360302	安源区
mca	201505	360313	湘东区
mca	201505	360321	莲花县
mca	201505	360322	上栗县
mca	201505	360323	芦溪县
mca	201505	360400	九江市
mca	201505	360402	庐山区
mca	201505	360403	浔阳区
mca	201505	360421	九江县
mca	201505	360423	武宁县
mca	201505	360424	修水县
mca	201505	360425	永修县
mca	201505	360426	德安县
mca	201505	360427	星子县
mca	201505	360428	都昌县
mca	201505	360429	湖口县
mca	201505	360430	彭泽县
mca	201505	360481	瑞昌市
mca	201505	360482	共青城市
mca	201505	360500	新余市
mca	201505	360502	渝水区
mca	201505	360521	分宜县
mca	201505	360600	鹰潭市
mca	201505	360602	月湖区
mca	201505	360622	余江县
mca	201505	360681	贵溪市
mca	201505	360700	赣州市
mca	201505	360702	章贡区
mca	201505	360703	南康区
mca	201505	360721	赣县
mca	201505	360722	信丰县
mca	201505	360723	大余县
mca	201505	360724	上犹县
mca	201505	360725	崇义县
mca	201505	360726	安远县
mca	201505	360727	龙南县
mca	201505	360728	定南县
mca	201505	360729	全南县
mca	201505	360730	宁都县
mca	201505	360731	于都县
mca	201505	360732	兴国县
mca	201505	360733	会昌县
mca	201505	360734	寻乌县
mca	201505	360735	石城县
mca	201505	360781	瑞金市
mca	201505	360800	吉安市
mca	201505	360802	吉州区
mca	201505	360803	青原区
mca	201505	360821	吉安县
mca	201505	360822	吉水县
mca	201505	360823	峡江县
mca	201505	360824	新干县
mca	201505	360825	永丰县
mca	201505	360826	泰和县
mca	201505	360827	遂川县
mca	201505	360828	万安县
mca	201505	360829	安福县
mca	201505	360830	永新县
mca	201505	360881	井冈山市
mca	201505	360900	宜春市
mca	201505	360902	袁州区
mca	201505	360921	奉新县
mca	201505	360922	万载县
mca	201505	360923	上高县
mca	201505	360924	宜丰县
mca	201505	360925	靖安县
mca	201505	360926	铜鼓县
mca	201505	360981	丰城市
mca	201505	360982	樟树市
mca	201505	360983	高安市
mca	201505	361000	抚州市
mca	201505	361002	临川区
mca	201505	361021	南城县
mca	201505	361022	黎川县
mca	201505	361023	南丰县
mca	201505	361024	崇仁县
mca	201505	361025	乐安县
mca	201505	361026	宜黄县
mca	201505	361027	金溪县
mca	201505	361028	资溪县
mca	201505	361029	东乡县
mca	201505	361030	广昌县
mca	201505	361100	上饶市
mca	201505	361102	信州区
mca	201505	361121	上饶县
mca	201505	361103	广丰区
mca	201505	361123	玉山县
mca	201505	361124	铅山县
mca	201505	361125	横峰县
mca	201505	361126	弋阳县
mca	201505	361127	余干县
mca	201505	361128	鄱阳县
mca	201505	361129	万年县
mca	201505	361130	婺源县
mca	201505	361181	德兴市
mca	201505	370000	山东省
mca	201505	370100	济南市
mca	201505	370102	历下区
mca	201505	370103	市中区
mca	201505	370104	槐荫区
mca	201505	370105	天桥区
mca	201505	370112	历城区
mca	201505	370113	长清区
mca	201505	370124	平阴县
mca	201505	370125	济阳县
mca	201505	370126	商河县
mca	201505	370181	章丘市
mca	201505	370200	青岛市
mca	201505	370202	市南区
mca	201505	370203	市北区
mca	201505	370211	黄岛区
mca	201505	370212	崂山区
mca	201505	370213	李沧区
mca	201505	370214	城阳区
mca	201505	370281	胶州市
mca	201505	370282	即墨市
mca	201505	370283	平度市
mca	201505	370285	莱西市
mca	201505	370300	淄博市
mca	201505	370302	淄川区
mca	201505	370303	张店区
mca	201505	370304	博山区
mca	201505	370305	临淄区
mca	201505	370306	周村区
mca	201505	370321	桓台县
mca	201505	370322	高青县
mca	201505	370323	沂源县
mca	201505	370400	枣庄市
mca	201505	370402	市中区
mca	201505	370403	薛城区
mca	201505	370404	峄城区
mca	201505	370405	台儿庄区
mca	201505	370406	山亭区
mca	201505	370481	滕州市
mca	201505	370500	东营市
mca	201505	370502	东营区
mca	201505	370503	河口区
mca	201505	370521	垦利县
mca	201505	370522	利津县
mca	201505	370523	广饶县
mca	201505	370600	烟台市
mca	201505	370602	芝罘区
mca	201505	370611	福山区
mca	201505	370612	牟平区
mca	201505	370613	莱山区
mca	201505	370634	长岛县
mca	201505	370681	龙口市
mca	201505	370682	莱阳市
mca	201505	370683	莱州市
mca	201505	370684	蓬莱市
mca	201505	370685	招远市
mca	201505	370686	栖霞市
mca	201505	370687	海阳市
mca	201505	370700	潍坊市
mca	201505	370702	潍城区
mca	201505	370703	寒亭区
mca	201505	370704	坊子区
mca	201505	370705	奎文区
mca	201505	370724	临朐县
mca	201505	370725	昌乐县
mca	201505	370781	青州市
mca	201505	370782	诸城市
mca	201505	370783	寿光市
mca	201505	370784	安丘市
mca	201505	370785	高密市
mca	201505	370786	昌邑市
mca	201505	370800	济宁市
mca	201505	370811	任城区
mca	201505	370812	兖州区
mca	201505	370826	微山县
mca	201505	370827	鱼台县
mca	201505	370828	金乡县
mca	201505	370829	嘉祥县
mca	201505	370830	汶上县
mca	201505	370831	泗水县
mca	201505	370832	梁山县
mca	201505	370881	曲阜市
mca	201505	370883	邹城市
mca	201505	370900	泰安市
mca	201505	370902	泰山区
mca	201505	370911	岱岳区
mca	201505	370921	宁阳县
mca	201505	370923	东平县
mca	201505	370982	新泰市
mca	201505	370983	肥城市
mca	201505	371000	威海市
mca	201505	371002	环翠区
mca	201505	371003	文登区
mca	201505	371082	荣成市
mca	201505	371083	乳山市
mca	201505	371100	日照市
mca	201505	371102	东港区
mca	201505	371103	岚山区
mca	201505	371121	五莲县
mca	201505	371122	莒县
mca	201505	371200	莱芜市
mca	201505	371202	莱城区
mca	201505	371203	钢城区
mca	201505	371300	临沂市
mca	201505	371302	兰山区
mca	201505	371311	罗庄区
mca	201505	371312	河东区
mca	201505	371321	沂南县
mca	201505	371322	郯城县
mca	201505	371323	沂水县
mca	201505	371324	兰陵县
mca	201505	371325	费县
mca	201505	371326	平邑县
mca	201505	371327	莒南县
mca	201505	371328	蒙阴县
mca	201505	371329	临沭县
mca	201505	371400	德州市
mca	201505	371402	德城区
mca	201505	371403	陵城区
mca	201505	371422	宁津县
mca	201505	371423	庆云县
mca	201505	371424	临邑县
mca	201505	371425	齐河县
mca	201505	371426	平原县
mca	201505	371427	夏津县
mca	201505	371428	武城县
mca	201505	371481	乐陵市
mca	201505	371482	禹城市
mca	201505	371500	聊城市
mca	201505	371502	东昌府区
mca	201505	371521	阳谷县
mca	201505	371522	莘县
mca	201505	371523	茌平县
mca	201505	371524	东阿县
mca	201505	371525	冠县
mca	201505	371526	高唐县
mca	201505	371581	临清市
mca	201505	371600	滨州市
mca	201505	371602	滨城区
mca	201505	371603	沾化区
mca	201505	371621	惠民县
mca	201505	371622	阳信县
mca	201505	371623	无棣县
mca	201505	371625	博兴县
mca	201505	371626	邹平县
mca	201505	371700	菏泽市
mca	201505	371702	牡丹区
mca	201505	371721	曹县
mca	201505	371722	单县
mca	201505	371723	成武县
mca	201505	371724	巨野县
mca	201505	371725	郓城县
mca	201505	371726	鄄城县
mca	201505	371727	定陶县
mca	201505	371728	东明县
mca	201505	410000	河南省
mca	201505	410100	郑州市
mca	201505	410102	中原区
mca	201505	410103	二七区
mca	201505	410104	管城回族区
mca	201505	410105	金水区
mca	201505	410106	上街区
mca	201505	410108	惠济区
mca	201505	410122	中牟县
mca	201505	410181	巩义市
mca	201505	410182	荥阳市
mca	201505	410183	新密市
mca	201505	410184	新郑市
mca	201505	410185	登封市
mca	201505	410200	开封市
mca	201505	410202	龙亭区
mca	201505	410203	顺河回族区
mca	201505	410204	鼓楼区
mca	201505	410205	禹王台区
mca	201505	410212	祥符区
mca	201505	410221	杞县
mca	201505	410222	通许县
mca	201505	410223	尉氏县
mca	201505	410225	兰考县
mca	201505	410300	洛阳市
mca	201505	410302	老城区
mca	201505	410303	西工区
mca	201505	410304	瀍河回族区
mca	201505	410305	涧西区
mca	201505	410306	吉利区
mca	201505	410311	洛龙区
mca	201505	410322	孟津县
mca	201505	410323	新安县
mca	201505	410324	栾川县
mca	201505	410325	嵩县
mca	201505	410326	汝阳县
mca	201505	410327	宜阳县
mca	201505	410328	洛宁县
mca	201505	410329	伊川县
mca	201505	410381	偃师市
mca	201505	410400	平顶山市
mca	201505	410402	新华区
mca	201505	410403	卫东区
mca	201505	410404	石龙区
mca	201505	410411	湛河区
mca	201505	410421	宝丰县
mca	201505	410422	叶县
mca	201505	410423	鲁山县
mca	201505	410425	郏县
mca	201505	410481	舞钢市
mca	201505	410482	汝州市
mca	201505	410500	安阳市
mca	201505	410502	文峰区
mca	201505	410503	北关区
mca	201505	410505	殷都区
mca	201505	410506	龙安区
mca	201505	410522	安阳县
mca	201505	410523	汤阴县
mca	201505	410526	滑县
mca	201505	410527	内黄县
mca	201505	410581	林州市
mca	201505	410600	鹤壁市
mca	201505	410602	鹤山区
mca	201505	410603	山城区
mca	201505	410611	淇滨区
mca	201505	410621	浚县
mca	201505	410622	淇县
mca	201505	410700	新乡市
mca	201505	410702	红旗区
mca	201505	410703	卫滨区
mca	201505	410704	凤泉区
mca	201505	410711	牧野区
mca	201505	410721	新乡县
mca	201505	410724	获嘉县
mca	201505	410725	原阳县
mca	201505	410726	延津县
mca	201505	410727	封丘县
mca	201505	410728	长垣县
mca	201505	410781	卫辉市
mca	201505	410782	辉县市
mca	201505	410800	焦作市
mca	201505	410802	解放区
mca	201505	410803	中站区
mca	201505	410804	马村区
mca	201505	410811	山阳区
mca	201505	410821	修武县
mca	201505	410822	博爱县
mca	201505	410823	武陟县
mca	201505	410825	温县
mca	201505	410882	沁阳市
mca	201505	410883	孟州市
mca	201505	410900	濮阳市
mca	201505	410902	华龙区
mca	201505	410922	清丰县
mca	201505	410923	南乐县
mca	201505	410926	范县
mca	201505	410927	台前县
mca	201505	410928	濮阳县
mca	201505	411000	许昌市
mca	201505	411002	魏都区
mca	201505	411023	许昌县
mca	201505	411024	鄢陵县
mca	201505	411025	襄城县
mca	201505	411081	禹州市
mca	201505	411082	长葛市
mca	201505	411100	漯河市
mca	201505	411102	源汇区
mca	201505	411103	郾城区
mca	201505	411104	召陵区
mca	201505	411121	舞阳县
mca	201505	411122	临颍县
mca	201505	411200	三门峡市
mca	201505	411202	湖滨区
mca	201505	411203	陕州区
mca	201505	411221	渑池县
mca	201505	411224	卢氏县
mca	201505	411281	义马市
mca	201505	411282	灵宝市
mca	201505	411300	南阳市
mca	201505	411302	宛城区
mca	201505	411303	卧龙区
mca	201505	411321	南召县
mca	201505	411322	方城县
mca	201505	411323	西峡县
mca	201505	411324	镇平县
mca	201505	411325	内乡县
mca	201505	411326	淅川县
mca	201505	411327	社旗县
mca	201505	411328	唐河县
mca	201505	411329	新野县
mca	201505	411330	桐柏县
mca	201505	411381	邓州市
mca	201505	411400	商丘市
mca	201505	411402	梁园区
mca	201505	411403	睢阳区
mca	201505	411421	民权县
mca	201505	411422	睢县
mca	201505	411423	宁陵县
mca	201505	411424	柘城县
mca	201505	411425	虞城县
mca	201505	411426	夏邑县
mca	201505	411481	永城市
mca	201505	411500	信阳市
mca	201505	411502	浉河区
mca	201505	411503	平桥区
mca	201505	411521	罗山县
mca	201505	411522	光山县
mca	201505	411523	新县
mca	201505	411524	商城县
mca	201505	411525	固始县
mca	201505	411526	潢川县
mca	201505	411527	淮滨县
mca	201505	411528	息县
mca	201505	411600	周口市
mca	201505	411602	川汇区
mca	201505	411621	扶沟县
mca	201505	411622	西华县
mca	201505	411623	商水县
mca	201505	411624	沈丘县
mca	201505	411625	郸城县
mca	201505	411626	淮阳县
mca	201505	411627	太康县
mca	201505	411628	鹿邑县
mca	201505	411681	项城市
mca	201505	411700	驻马店市
mca	201505	411702	驿城区
mca	201505	411721	西平县
mca	201505	411722	上蔡县
mca	201505	411723	平舆县
mca	201505	411724	正阳县
mca	201505	411725	确山县
mca	201505	411726	泌阳县
mca	201505	411727	汝南县
mca	201505	411728	遂平县
mca	201505	411729	新蔡县
mca	201505	419001	济源市
mca	201505	420000	湖北省
mca	201505	420100	武汉市
mca	201505	420102	江岸区
mca	201505	420103	江汉区
mca	201505	420104	硚口区
mca	201505	420105	汉阳区
mca	201505	420106	武昌区
mca	201505	420107	青山区
mca	201505	420111	洪山区
mca	201505	420112	东西湖区
mca	201505	420113	汉南区
mca	201505	420114	蔡甸区
mca	201505	420115	江夏区
mca	201505	420116	黄陂区
mca	201505	420117	新洲区
mca	201505	420200	黄石市
mca	201505	420202	黄石港区
mca	201505	420203	西塞山区
mca	201505	420204	下陆区
mca	201505	420205	铁山区
mca	201505	420222	阳新县
mca	201505	420281	大冶市
mca	201505	420300	十堰市
mca	201505	420302	茅箭区
mca	201505	420303	张湾区
mca	201505	420304	郧阳区
mca	201505	420322	郧西县
mca	201505	420323	竹山县
mca	201505	420324	竹溪县
mca	201505	420325	房县
mca	201505	420381	丹江口市
mca	201505	420500	宜昌市
mca	201505	420502	西陵区
mca	201505	420503	伍家岗区
mca	201505	420504	点军区
mca	201505	420505	猇亭区
mca	201505	420506	夷陵区
mca	201505	420525	远安县
mca	201505	420526	兴山县
mca	201505	420527	秭归县
mca	201505	420528	长阳土家族自治县
mca	201505	420529	五峰土家族自治县
mca	201505	420581	宜都市
mca	201505	420582	当阳市
mca	201505	420583	枝江市
mca	201505	420600	襄阳市
mca	201505	420602	襄城区
mca	201505	420606	樊城区
mca	201505	420607	襄州区
mca	201505	420624	南漳县
mca	201505	420625	谷城县
mca	201505	420626	保康县
mca	201505	420682	老河口市
mca	201505	420683	枣阳市
mca	201505	420684	宜城市
mca	201505	420700	鄂州市
mca	201505	420702	梁子湖区
mca	201505	420703	华容区
mca	201505	420704	鄂城区
mca	201505	420800	荆门市
mca	201505	420802	东宝区
mca	201505	420804	掇刀区
mca	201505	420821	京山县
mca	201505	420822	沙洋县
mca	201505	420881	钟祥市
mca	201505	420900	孝感市
mca	201505	420902	孝南区
mca	201505	420921	孝昌县
mca	201505	420922	大悟县
mca	201505	420923	云梦县
mca	201505	420981	应城市
mca	201505	420982	安陆市
mca	201505	420984	汉川市
mca	201505	421000	荆州市
mca	201505	421002	沙市区
mca	201505	421003	荆州区
mca	201505	421022	公安县
mca	201505	421023	监利县
mca	201505	421024	江陵县
mca	201505	421081	石首市
mca	201505	421083	洪湖市
mca	201505	421087	松滋市
mca	201505	421100	黄冈市
mca	201505	421102	黄州区
mca	201505	421121	团风县
mca	201505	421122	红安县
mca	201505	421123	罗田县
mca	201505	421124	英山县
mca	201505	421125	浠水县
mca	201505	421126	蕲春县
mca	201505	421127	黄梅县
mca	201505	421181	麻城市
mca	201505	421182	武穴市
mca	201505	421200	咸宁市
mca	201505	421202	咸安区
mca	201505	421221	嘉鱼县
mca	201505	421222	通城县
mca	201505	421223	崇阳县
mca	201505	421224	通山县
mca	201505	421281	赤壁市
mca	201505	421300	随州市
mca	201505	421303	曾都区
mca	201505	421321	随县
mca	201505	421381	广水市
mca	201505	422800	恩施土家族苗族自治州
mca	201505	422801	恩施市
mca	201505	422802	利川市
mca	201505	422822	建始县
mca	201505	422823	巴东县
mca	201505	422825	宣恩县
mca	201505	422826	咸丰县
mca	201505	422827	来凤县
mca	201505	422828	鹤峰县
mca	201505	429004	仙桃市
mca	201505	429005	潜江市
mca	201505	429006	天门市
mca	201505	429021	神农架林区
mca	201505	430000	湖南省
mca	201505	430100	长沙市
mca	201505	430102	芙蓉区
mca	201505	430103	天心区
mca	201505	430104	岳麓区
mca	201505	430105	开福区
mca	201505	430111	雨花区
mca	201505	430112	望城区
mca	201505	430121	长沙县
mca	201505	430124	宁乡县
mca	201505	430181	浏阳市
mca	201505	430200	株洲市
mca	201505	430202	荷塘区
mca	201505	430203	芦淞区
mca	201505	430204	石峰区
mca	201505	430211	天元区
mca	201505	430221	株洲县
mca	201505	430223	攸县
mca	201505	430224	茶陵县
mca	201505	430225	炎陵县
mca	201505	430281	醴陵市
mca	201505	430300	湘潭市
mca	201505	430302	雨湖区
mca	201505	430304	岳塘区
mca	201505	430321	湘潭县
mca	201505	430381	湘乡市
mca	201505	430382	韶山市
mca	201505	430400	衡阳市
mca	201505	430405	珠晖区
mca	201505	430406	雁峰区
mca	201505	430407	石鼓区
mca	201505	430408	蒸湘区
mca	201505	430412	南岳区
mca	201505	430421	衡阳县
mca	201505	430422	衡南县
mca	201505	430423	衡山县
mca	201505	430424	衡东县
mca	201505	430426	祁东县
mca	201505	430481	耒阳市
mca	201505	430482	常宁市
mca	201505	430500	邵阳市
mca	201505	430502	双清区
mca	201505	430503	大祥区
mca	201505	430511	北塔区
mca	201505	430521	邵东县
mca	201505	430522	新邵县
mca	201505	430523	邵阳县
mca	201505	430524	隆回县
mca	201505	430525	洞口县
mca	201505	430527	绥宁县
mca	201505	430528	新宁县
mca	201505	430529	城步苗族自治县
mca	201505	430581	武冈市
mca	201505	430600	岳阳市
mca	201505	430602	岳阳楼区
mca	201505	430603	云溪区
mca	201505	430611	君山区
mca	201505	430621	岳阳县
mca	201505	430623	华容县
mca	201505	430624	湘阴县
mca	201505	430626	平江县
mca	201505	430681	汨罗市
mca	201505	430682	临湘市
mca	201505	430700	常德市
mca	201505	430702	武陵区
mca	201505	430703	鼎城区
mca	201505	430721	安乡县
mca	201505	430722	汉寿县
mca	201505	430723	澧县
mca	201505	430724	临澧县
mca	201505	430725	桃源县
mca	201505	430726	石门县
mca	201505	430781	津市市
mca	201505	430800	张家界市
mca	201505	430802	永定区
mca	201505	430811	武陵源区
mca	201505	430821	慈利县
mca	201505	430822	桑植县
mca	201505	430900	益阳市
mca	201505	430902	资阳区
mca	201505	430903	赫山区
mca	201505	430921	南县
mca	201505	430922	桃江县
mca	201505	430923	安化县
mca	201505	430981	沅江市
mca	201505	431000	郴州市
mca	201505	431002	北湖区
mca	201505	431003	苏仙区
mca	201505	431021	桂阳县
mca	201505	431022	宜章县
mca	201505	431023	永兴县
mca	201505	431024	嘉禾县
mca	201505	431025	临武县
mca	201505	431026	汝城县
mca	201505	431027	桂东县
mca	201505	431028	安仁县
mca	201505	431081	资兴市
mca	201505	431100	永州市
mca	201505	431102	零陵区
mca	201505	431103	冷水滩区
mca	201505	431121	祁阳县
mca	201505	431122	东安县
mca	201505	431123	双牌县
mca	201505	431124	道县
mca	201505	431125	江永县
mca	201505	431126	宁远县
mca	201505	431127	蓝山县
mca	201505	431128	新田县
mca	201505	431129	江华瑶族自治县
mca	201505	431200	怀化市
mca	201505	431202	鹤城区
mca	201505	431221	中方县
mca	201505	431222	沅陵县
mca	201505	431223	辰溪县
mca	201505	431224	溆浦县
mca	201505	431225	会同县
mca	201505	431226	麻阳苗族自治县
mca	201505	431227	新晃侗族自治县
mca	201505	431228	芷江侗族自治县
mca	201505	431229	靖州苗族侗族自治县
mca	201505	431230	通道侗族自治县
mca	201505	431281	洪江市
mca	201505	431300	娄底市
mca	201505	431302	娄星区
mca	201505	431321	双峰县
mca	201505	431322	新化县
mca	201505	431381	冷水江市
mca	201505	431382	涟源市
mca	201505	433100	湘西土家族苗族自治州
mca	201505	433101	吉首市
mca	201505	433122	泸溪县
mca	201505	433123	凤凰县
mca	201505	433124	花垣县
mca	201505	433125	保靖县
mca	201505	433126	古丈县
mca	201505	433127	永顺县
mca	201505	433130	龙山县
mca	201505	440000	广东省
mca	201505	440100	广州市
mca	201505	440103	荔湾区
mca	201505	440104	越秀区
mca	201505	440105	海珠区
mca	201505	440106	天河区
mca	201505	440111	白云区
mca	201505	440112	黄埔区
mca	201505	440113	番禺区
mca	201505	440114	花都区
mca	201505	440115	南沙区
mca	201505	440117	从化区
mca	201505	440118	增城区
mca	201505	440200	韶关市
mca	201505	440203	武江区
mca	201505	440204	浈江区
mca	201505	440205	曲江区
mca	201505	440222	始兴县
mca	201505	440224	仁化县
mca	201505	440229	翁源县
mca	201505	440232	乳源瑶族自治县
mca	201505	440233	新丰县
mca	201505	440281	乐昌市
mca	201505	440282	南雄市
mca	201505	440300	深圳市
mca	201505	440303	罗湖区
